Timestamp: 26288 Accel X:-0.50 Accel Y:0.60 Accel Z:9.82
Timestamp: 26388 Accel X:-0.46 Accel Y:0.54 Accel Z:9.82
Timestamp: 26488 Accel X:-0.47 Accel Y:0.56 Accel Z:9.84
Timestamp: 26588 Accel X:-0.47 Accel Y:0.57 Accel Z:9.84
Timestamp: 26688 Accel X:-0.48 Accel Y:0.55 Accel Z:9.84
Timestamp: 26788 Accel X:-0.48 Accel Y:0.59 Accel Z:9.84
Timestamp: 26888 Accel X:-0.42 Accel Y:0.58 Accel Z:9.83
Timestamp: 26988 Accel X:-0.48 Accel Y:0.57 Accel Z:9.87
Timestamp: 27088 Accel X:-0.49 Accel Y:0.58 Accel Z:9.85
Timestamp: 27188 Accel X:-0.50 Accel Y:0.56 Accel Z:9.86
Timestamp: 27288 Accel X:-0.47 Accel Y:0.55 Accel Z:9.83
Timestamp: 27388 Accel X:-0.49 Accel Y:0.56 Accel Z:9.84
Timestamp: 27488 Accel X:-0.50 Accel Y:0.56 Accel Z:9.84
Timestamp: 27588 Accel X:-0.46 Accel Y:0.58 Accel Z:9.83
Timestamp: 27688 Accel X:-0.48 Accel Y:0.61 Accel Z:9.82
Timestamp: 27788 Accel X:-0.50 Accel Y:0.60 Accel Z:9.85
Timestamp: 27888 Accel X:-0.43 Accel Y:0.56 Accel Z:9.82
Timestamp: 27988 Accel X:-0.46 Accel Y:0.57 Accel Z:9.84
Timestamp: 28088 Accel X:-0.48 Accel Y:0.56 Accel Z:9.84
Timestamp: 28188 Accel X:-0.50 Accel Y:0.58 Accel Z:9.82
Timestamp: 28288 Accel X:-0.48 Accel Y:0.54 Accel Z:9.83
Timestamp: 28388 Accel X:-0.49 Accel Y:0.54 Accel Z:9.85
Timestamp: 28488 Accel X:-0.47 Accel Y:0.57 Accel Z:9.86
Timestamp: 28588 Accel X:-0.48 Accel Y:0.60 Accel Z:9.83
Timestamp: 28688 Accel X:-0.46 Accel Y:0.56 Accel Z:9.86
Timestamp: 28788 Accel X:-0.47 Accel Y:0.59 Accel Z:9.86
Timestamp: 28888 Accel X:-0.48 Accel Y:0.59 Accel Z:9.83
Timestamp: 28988 Accel X:-0.46 Accel Y:0.54 Accel Z:9.85
Timestamp: 29088 Accel X:-0.48 Accel Y:0.55 Accel Z:9.84
Timestamp: 29188 Accel X:-0.46 Accel Y:0.56 Accel Z:9.85
Timestamp: 29289 Accel X:-0.48 Accel Y:0.57 Accel Z:9.82
Timestamp: 29389 Accel X:-0.48 Accel Y:0.58 Accel Z:9.83
Timestamp: 29490 Accel X:-0.45 Accel Y:0.58 Accel Z:9.88
Timestamp: 29591 Accel X:-0.49 Accel Y:0.56 Accel Z:9.85
Timestamp: 29691 Accel X:-0.49 Accel Y:0.57 Accel Z:9.84
Timestamp: 29792 Accel X:-0.49 Accel Y:0.55 Accel Z:9.83
Timestamp: 29892 Accel X:-0.45 Accel Y:0.57 Accel Z:9.80
Timestamp: 29992 Accel X:-0.47 Accel Y:0.57 Accel Z:9.86
Timestamp: 30092 Accel X:-0.46 Accel Y:0.58 Accel Z:9.81
Timestamp: 30192 Accel X:-0.44 Accel Y:0.60 Accel Z:9.81
Timestamp: 30292 Accel X:-0.46 Accel Y:0.56 Accel Z:9.84
Timestamp: 30392 Accel X:-0.46 Accel Y:0.56 Accel Z:9.83
Timestamp: 30492 Accel X:-0.44 Accel Y:0.56 Accel Z:9.85
Timestamp: 30592 Accel X:-0.44 Accel Y:0.56 Accel Z:9.79
Timestamp: 30693 Accel X:-0.48 Accel Y:0.57 Accel Z:9.82
Timestamp: 30793 Accel X:-0.46 Accel Y:0.56 Accel Z:9.84
Timestamp: 30893 Accel X:-0.46 Accel Y:0.57 Accel Z:9.83
Timestamp: 30993 Accel X:-0.48 Accel Y:0.56 Accel Z:9.82
Timestamp: 31093 Accel X:-0.45 Accel Y:0.56 Accel Z:9.84
Timestamp: 31193 Accel X:-0.46 Accel Y:0.59 Accel Z:9.85
Timestamp: 31293 Accel X:-0.49 Accel Y:0.60 Accel Z:9.82
Timestamp: 31393 Accel X:-0.51 Accel Y:0.56 Accel Z:9.81
Timestamp: 31493 Accel X:-0.47 Accel Y:0.58 Accel Z:9.83
Timestamp: 31593 Accel X:-0.47 Accel Y:0.58 Accel Z:9.85
Timestamp: 31693 Accel X:-0.48 Accel Y:0.56 Accel Z:9.85
Timestamp: 31793 Accel X:-0.47 Accel Y:0.54 Accel Z:9.82
Timestamp: 31893 Accel X:-0.48 Accel Y:0.60 Accel Z:9.84
Timestamp: 31993 Accel X:-0.46 Accel Y:0.56 Accel Z:9.86
Timestamp: 32093 Accel X:-0.46 Accel Y:0.56 Accel Z:9.80
Timestamp: 32193 Accel X:-0.48 Accel Y:0.56 Accel Z:9.81
Timestamp: 32293 Accel X:-0.46 Accel Y:0.57 Accel Z:9.85
Timestamp: 32393 Accel X:-0.49 Accel Y:0.57 Accel Z:9.81
Timestamp: 32493 Accel X:-0.45 Accel Y:0.57 Accel Z:9.86
Timestamp: 32593 Accel X:-0.48 Accel Y:0.57 Accel Z:9.86
Timestamp: 32693 Accel X:-0.45 Accel Y:0.58 Accel Z:9.83
Timestamp: 32793 Accel X:-0.49 Accel Y:0.56 Accel Z:9.85
Timestamp: 32893 Accel X:-0.48 Accel Y:0.57 Accel Z:9.87
Timestamp: 32993 Accel X:-0.48 Accel Y:0.57 Accel Z:9.84
Timestamp: 33093 Accel X:-0.48 Accel Y:0.55 Accel Z:9.82
Timestamp: 33193 Accel X:-0.46 Accel Y:0.58 Accel Z:9.81
Timestamp: 33293 Accel X:-0.47 Accel Y:0.58 Accel Z:9.83
Timestamp: 33393 Accel X:-0.45 Accel Y:0.57 Accel Z:9.85
Timestamp: 33493 Accel X:-0.46 Accel Y:0.59 Accel Z:9.81
Timestamp: 33593 Accel X:-0.46 Accel Y:0.57 Accel Z:9.81
Timestamp: 33693 Accel X:-0.45 Accel Y:0.59 Accel Z:9.84
Timestamp: 33794 Accel X:-0.46 Accel Y:0.57 Accel Z:9.85
Timestamp: 33894 Accel X:-0.49 Accel Y:0.56 Accel Z:9.82
Timestamp: 33995 Accel X:-0.48 Accel Y:0.55 Accel Z:9.84
Timestamp: 34095 Accel X:-0.45 Accel Y:0.58 Accel Z:9.81
Timestamp: 34195 Accel X:-0.49 Accel Y:0.59 Accel Z:9.81
Timestamp: 34295 Accel X:-0.47 Accel Y:0.57 Accel Z:9.82
Timestamp: 34395 Accel X:-0.46 Accel Y:0.57 Accel Z:9.83
Timestamp: 34495 Accel X:-0.46 Accel Y:0.56 Accel Z:9.83
Timestamp: 34595 Accel X:-0.47 Accel Y:0.56 Accel Z:9.85
Timestamp: 34695 Accel X:-0.49 Accel Y:0.57 Accel Z:9.83
Timestamp: 34795 Accel X:-0.48 Accel Y:0.57 Accel Z:9.84
Timestamp: 34895 Accel X:-0.48 Accel Y:0.56 Accel Z:9.85
Timestamp: 34995 Accel X:-0.46 Accel Y:0.58 Accel Z:9.84
Timestamp: 35095 Accel X:-0.49 Accel Y:0.59 Accel Z:9.84
Timestamp: 35195 Accel X:-0.44 Accel Y:0.56 Accel Z:9.83
Timestamp: 35295 Accel X:-0.48 Accel Y:0.56 Accel Z:9.83
Timestamp: 35395 Accel X:-0.47 Accel Y:0.54 Accel Z:9.86
Timestamp: 35495 Accel X:-0.45 Accel Y:0.60 Accel Z:9.86
Timestamp: 35595 Accel X:-0.48 Accel Y:0.57 Accel Z:9.82
Timestamp: 35695 Accel X:-0.46 Accel Y:0.57 Accel Z:9.83
Timestamp: 35795 Accel X:-0.47 Accel Y:0.58 Accel Z:9.84
Timestamp: 35895 Accel X:-0.48 Accel Y:0.56 Accel Z:9.85
Timestamp: 35995 Accel X:-0.49 Accel Y:0.58 Accel Z:9.84
Timestamp: 36095 Accel X:-0.48 Accel Y:0.55 Accel Z:9.83
Timestamp: 36197 Accel X:-0.44 Accel Y:0.59 Accel Z:9.84
Timestamp: 36297 Accel X:-0.47 Accel Y:0.57 Accel Z:9.83
Timestamp: 36397 Accel X:-0.45 Accel Y:0.58 Accel Z:9.85
